Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"TRITURBINE","TRIVENI TURBINE LTD","Industrials","Equity","2,034,735.48","0.01","2,034,735.48","1,755,670.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"TATACHEM","TATA CHEMICALS LTD","Materials","Equity","2,034,735.48","0.01","2,034,735.48","1,605,700.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"064760","TOKAI CARBON KOREA LTD","Information Technology","Equity","2,034,735.48","0.01","2,034,735.48","64,582.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"601336","NEW CHINA LIFE INSURANCE LTD A","Financials","Equity","2,034,735.48","0.01","2,034,735.48","1,231,801.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"601888","CHINA TOURISM GROUP DUTY FREE CORP","Consumer Discretionary","Equity","2,034,735.48","0.01","2,034,735.48","1,347,057.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"600010","INNER MONGOLIA BAOTOU STEEL UNION","Materials","Equity","2,031,698.56","0.01","2,031,698.56","32,757,600.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"1722","TAIWAN FERTILIZER","Materials","Equity","2,028,661.65","0.01","2,028,661.65","7,337,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ECOWLD","ECO WORLD DEVELOPMENT GROUP","Real Estate","Equity","2,028,661.65","0.01","2,028,661.65","20,743,800.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"000425","XCMG CONSTRUCTION MACHINERY A","Industrials","Equity","2,028,661.65","0.01","2,028,661.65","8,799,159.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"600026","COSCO SHIPPING ENERGY TRANSPORTATI","Energy","Equity","2,028,661.65","0.01","2,028,661.65","3,894,600.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"009970","YOUNGONE HOLDINGS LTD","Consumer Discretionary","Equity","2,025,624.73","0.01","2,025,624.73","89,212.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"TTW.R","TTW PUBLIC COMPANY LIMITED NON-VOT","Utilities","Equity","2,025,624.73","0.01","2,025,624.73","33,487,800.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"600346","HENGLI PETROCHEMICAL LTD A","Materials","Equity","2,025,624.73","0.01","2,025,624.73","3,781,730.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"6472","BORA PHARMACEUTICALS","Health Care","Equity","2,022,587.81","0.01","2,022,587.81","759,005.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"003540","DAISHIN SECURITIES LTD","Financials","Equity","2,022,587.81","0.01","2,022,587.81","563,678.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"323280","TAESUNG COLTD LTD","Information Technology","Equity","2,022,587.81","0.01","2,022,587.81","277,441.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"MYR","MYR CASH","Cash and/or Derivatives","Cash","2,013,477.05","0.01","2,013,477.05","42,566,922.00","-","Malaysia","-","JPY","-","MYR"
"AGUAS.A","AGUAS ANDINAS SA","Utilities","Equity","2,013,477.05","0.01","2,013,477.05","29,363,462.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"457190","ISU SPECIALTY CHEMICAL LTD","Materials","Equity","2,010,440.13","0.01","2,010,440.13","231,313.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2646","STARLUX AIRLINES LTD","Industrials","Equity","2,007,403.22","0.01","2,007,403.22","15,889,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"000938","UNISPLENDOUR CORP LTD A","Information Technology","Equity","2,004,366.30","0.01","2,004,366.30","1,977,719.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"BA.R","BANGKOK AIRWAYS NON-VOTING DR","Industrials","Equity","2,004,366.30","0.01","2,004,366.30","18,126,000.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"MBK.R","MBK NON-VOTING DR PCL","Real Estate","Equity","2,001,329.38","0.01","2,001,329.38","15,285,000.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"FSL","FIRSTSOURCE SOLUTIONS LTD","Industrials","Equity","2,001,329.38","0.01","2,001,329.38","3,678,796.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"DCP","DIS-CHEM PHARMACIES LTD","Consumer Staples","Equity","2,001,329.38","0.01","2,001,329.38","5,729,283.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"SCIENTX","SCIENTEX","Materials","Equity","1,998,292.46","0.01","1,998,292.46","11,362,200.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"AKTR","AKTOR SA HOLDING COMPANY TECHNICAL","Industrials","Equity","1,998,292.46","0.01","1,998,292.46","887,932.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"3019","ASIA OPTICAL","Information Technology","Equity","1,995,255.54","0.01","1,995,255.54","2,454,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"008770","HOTEL SHILLA LTDINARY SHARES KOREA","Consumer Discretionary","Equity","1,992,218.62","0.01","1,992,218.62","341,286.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"002156","TONGFU MICROELECTRONICS LTD A","Information Technology","Equity","1,989,181.70","0.01","1,989,181.70","1,107,500.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"YNS","YINSON HOLDINGS","Energy","Equity","1,986,144.78","0.01","1,986,144.78","20,791,060.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"EKGYO.E","EMLAK KONUT GAYRIMENKUL YATIRIM OR","Real Estate","Equity","1,983,107.87","0.01","1,983,107.87","25,780,805.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"CML","CORONATION FUND MANAGERS LTD","Financials","Equity","1,983,107.87","0.01","1,983,107.87","3,886,896.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"8016","SITRONIX TECHNOLOGY CORP","Information Technology","Equity","1,983,107.87","0.01","1,983,107.87","1,138,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"000301","JIANGSU EASTERN SHENGHONG LTD A","Materials","Equity","1,983,107.87","0.01","1,983,107.87","5,159,701.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"603501","OMNIVISION INTEGRATED CIRCUITS GRO","Information Technology","Equity","1,983,107.87","0.01","1,983,107.87","810,499.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"600690","HAIER SMART HOME LTD A","Consumer Discretionary","Equity","1,983,107.87","0.01","1,983,107.87","3,202,337.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"603296","HUAQIN TECHNOLOGY A","Information Technology","Equity","1,983,107.87","0.01","1,983,107.87","890,439.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"HBLENGINE","HBL ENGINEERING LTD","Industrials","Equity","1,980,070.95","0.01","1,980,070.95","1,390,020.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"340","TONGGUAN GOLD GROUP LTD","Materials","Equity","1,980,070.95","0.01","1,980,070.95","26,792,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"CCU","COMPANIA CERVECERIAS UNIDAS SA","Consumer Staples","Equity","1,977,034.03","0.01","1,977,034.03","1,721,040.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"APTUS","APTUS VALUE HOUSING FINANCE INDIA","Financials","Equity","1,973,997.11","0.01","1,973,997.11","3,900,327.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"WABAG","VA TECH WABAG","Utilities","Equity","1,970,960.19","0.01","1,970,960.19","479,468.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"601901","FOUNDER SECURITIES LTD A","Financials","Equity","1,970,960.19","0.01","1,970,960.19","10,288,300.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"ADMIE","ADMIE HOLDING COMPANY SA SHRS","Utilities","Equity","1,970,960.19","0.01","1,970,960.19","2,040,589.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"6004","CATRION CATERING HOLDING CO","Industrials","Equity","1,967,923.27","0.01","1,967,923.27","537,162.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"6290","LONGWELL","Industrials","Equity","1,964,886.35","0.01","1,964,886.35","1,532,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"601825","SHANGHAI RURAL COMMERCIAL BANK LTD","Financials","Equity","1,964,886.35","0.01","1,964,886.35","7,878,500.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"EMAMILTD","EMAMI LTD","Consumer Staples","Equity","1,961,849.44","0.01","1,961,849.44","2,411,879.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ZEEL","ZEE ENTERTAINMENT ENTERPRISES","Communication","Equity","1,955,775.60","0.01","1,955,775.60","9,061,182.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"639","SHOUGANG FUSHAN RESOURCES GROUP LT","Materials","Equity","1,955,775.60","0.01","1,955,775.60","28,292,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"001120","LX INTERNATIONAL CORP","Industrials","Equity","1,955,775.60","0.01","1,955,775.60","376,051.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"000651","GREE ELECTRIC APPLIANCES INC OF ZH","Consumer Discretionary","Equity","1,955,775.60","0.01","1,955,775.60","1,660,950.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"IDR","IDR CASH","Cash and/or Derivatives","Cash","1,952,738.68","0.01","1,952,738.68","181,125,636,353.00","-","Indonesia","-","JPY","-","IDR"
"STAR","STRIDES PHARMA SCIENCE LTD","Health Care","Equity","1,952,738.68","0.01","1,952,738.68","984,548.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"BOLSAA","BOLSA MEXICANA DE VALORES","Financials","Equity","1,949,701.76","0.01","1,949,701.76","4,733,978.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"601169","BANK OF BEIJING LTD A","Financials","Equity","1,949,701.76","0.01","1,949,701.76","13,555,806.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"PGAS","PERUSAHAAN GAS NEGARA","Utilities","Equity","1,946,664.84","0.01","1,946,664.84","118,458,900.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"MEGACPO","MEGACABLE HOLDINGS CPO","Communication","Equity","1,943,627.92","0.01","1,943,627.92","3,069,076.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"ECLERX","ECLERX SERVICES","Industrials","Equity","1,940,591.01","0.01","1,940,591.01","538,282.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"002230","IFLYTEK LTD A","Information Technology","Equity","1,940,591.01","0.01","1,940,591.01","1,709,162.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"IGL","INDRAPRASTHA GAS","Utilities","Equity","1,940,591.01","0.01","1,940,591.01","6,452,821.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"EMPOWER","EMIRATES CENTRAL COOLING SYSTEMS C","Utilities","Equity","1,940,591.01","0.01","1,940,591.01","23,612,113.00","-","United Arab Emirates","Dubai Financial Market","JPY","-","AED"
"GODFRYPHLP","GODFREY PHILLIPS INDIA LTD","Consumer Staples","Equity","1,940,591.01","0.01","1,940,591.01","462,103.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"4005","NATIONAL MEDICAL CARE","Health Care","Equity","1,937,554.09","0.01","1,937,554.09","303,242.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"GGPS3","GPS PARTICIPACOES E EMPREENDIMENTO","Industrials","Equity","1,937,554.09","0.01","1,937,554.09","4,608,636.00","-","Brazil","XBSP","JPY","-","BRL"
"TIDLOR.R","TIDLOR HOLDINGS NON-VOTING DR PCL","Financials","Equity","1,937,554.09","0.01","1,937,554.09","16,657,004.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"3020","YAMAMA SAUDI CEMENT","Materials","Equity","1,931,480.25","0.01","1,931,480.25","1,620,669.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"3715","DYNAMIC HOLDING LTD","Information Technology","Equity","1,931,480.25","0.01","1,931,480.25","2,951,324.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"6699","ANGELALIGN TECHNOLOGY","Health Care","Equity","1,925,406.41","0.01","1,925,406.41","868,200.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1314","CHINA PETROCHEMICAL DEVELOPMENT CO","Materials","Equity","1,925,406.41","0.01","1,925,406.41","41,205,490.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"EAST","EASTERN CO.","Consumer Staples","Equity","1,925,406.41","0.01","1,925,406.41","14,217,096.00","-","Egypt","Egyptian Exchange","JPY","-","EGP"
"096530","SEEGENE INC","Health Care","Equity","1,925,406.41","0.01","1,925,406.41","448,822.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"601168","WESTERN MINING LTD A","Materials","Equity","1,925,406.41","0.01","1,925,406.41","1,847,400.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"000100","TCL TECHNOLOGY GROUP A","Information Technology","Equity","1,922,369.49","0.01","1,922,369.49","13,439,412.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"6666","EVERGRANDE PROPERTY SERVICES GROUP","Real Estate","Equity","1,919,332.58","0.01","1,919,332.58","74,266,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"TATAINVEST","TATA INVESTMENT CORPORATION LTD","Financials","Equity","1,919,332.58","0.01","1,919,332.58","1,479,573.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"BYLOT","BALLYS INTRALOT SA","Consumer Discretionary","Equity","1,916,295.66","0.01","1,916,295.66","7,501,884.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"AADI","ADARO ANDALAN INDONESIA","Energy","Equity","1,916,295.66","0.01","1,916,295.66","17,961,600.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"TITAGARH","TITAGARH RAIL SYSTEMS LTD","Industrials","Equity","1,916,295.66","0.01","1,916,295.66","1,130,314.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"IRPC.R","IRPC NON-VOTING DR PCL","Energy","Equity","1,913,258.74","0.01","1,913,258.74","137,067,300.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"011210","HYUNDAI WIA CORP","Consumer Discretionary","Equity","1,913,258.74","0.01","1,913,258.74","226,913.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"FORCEMOT","FORCE MOTORS LTD","Industrials","Equity","1,910,221.82","0.01","1,910,221.82","53,473.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"SPALI.R","SUPALAI NON-VOTING DR PCL","Real Estate","Equity","1,910,221.82","0.01","1,910,221.82","19,535,500.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"3413","FOXSEMICON INTEGRATED TECHNOLOGY","Information Technology","Equity","1,910,221.82","0.01","1,910,221.82","1,113,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"6670","FUSHENG PRECISION","Consumer Discretionary","Equity","1,910,221.82","0.01","1,910,221.82","1,204,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"600673","GUANGDONG HEC TECHNOLOGY HOLDING L","Materials","Equity","1,910,221.82","0.01","1,910,221.82","1,995,600.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"MKHZN","THE PUBLIC WAREHOUSING (AGILITY)","Industrials","Equity","1,907,184.90","0.01","1,907,184.90","19,216,617.00","-","Kuwait","Kuwait Stock Exchange","JPY","-","KWD"
"NMDCENR","NMDC ENERGY","Energy","Equity","1,907,184.90","0.01","1,907,184.90","13,418,542.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"688082","ACM RESEARCH (SHANGHAI) INC A","Information Technology","Equity","1,904,147.98","0.01","1,904,147.98","227,114.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"688521","VERISILICON MICROELECTRONICS (SHAN","Information Technology","Equity","1,904,147.98","0.01","1,904,147.98","375,516.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"HEXW","HEXAWARE TECHNOLOGIES LTD","Information Technology","Equity","1,901,111.06","0.01","1,901,111.06","1,748,827.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"CENTEL.R","CENTRAL PLAZA HOTEL NON-VOTING DR","Consumer Discretionary","Equity","1,898,074.14","0.01","1,898,074.14","7,719,700.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"517","COSCO SHIPPING INTERNATIONAL (HONG","Industrials","Equity","1,892,000.31","0.01","1,892,000.31","12,954,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"VGUARD","V GUARD INDUSTRIES LTD","Industrials","Equity","1,888,963.39","0.01","1,888,963.39","2,806,356.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"NAZARA","NAZARA TECHNOLOGIES","Communication","Equity","1,888,963.39","0.01","1,888,963.39","2,644,424.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"178320","SEOJIN SYSTEM LTD","Information Technology","Equity","1,885,926.47","0.01","1,885,926.47","353,903.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"3227","PIXART IMAGING","Information Technology","Equity","1,882,889.55","0.01","1,882,889.55","1,574,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"2330","ADVANCED PETROCHEMICAL","Materials","Equity","1,882,889.55","0.01","1,882,889.55","1,492,848.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"PAX","PATRIA INVESTMENTS LTD CLASS A","Financials","Equity","1,882,889.55","0.01","1,882,889.55","870,322.00","-","Brazil","NASDAQ","JPY","-","USD"
"600015","HUA XIA BANK LTD A","Financials","Equity","1,879,852.63","0.01","1,879,852.63","9,830,330.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"1609","TA YA ELECTRIC WIRE & CABLE LTD","Industrials","Equity","1,873,778.80","0.01","1,873,778.80","8,497,581.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"AURE3","AUREN ENERGIA SA","Utilities","Equity","1,873,778.80","0.01","1,873,778.80","5,033,109.00","-","Brazil","XBSP","JPY","-","BRL"
"058610","SPG LTD","Industrials","Equity","1,870,741.88","0.01","1,870,741.88","131,686.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"ANANTRAJ","ANANT RAJ LTD","Real Estate","Equity","1,870,741.88","0.01","1,870,741.88","1,478,198.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2060","NATIONAL INDUSTRIALIZATION","Materials","Equity","1,870,741.88","0.01","1,870,741.88","3,848,590.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"EDELWEISS","EDELWEISS FINANCIAL SERVICES LTD","Financials","Equity","1,870,741.88","0.01","1,870,741.88","7,396,040.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"4915","PRIMAX ELECTRONICS","Information Technology","Equity","1,870,741.88","0.01","1,870,741.88","5,204,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"PASEU.E","PASIFIK EURASIA LOJISTIK DIS TICAR","Industrials","Equity","1,870,741.88","0.01","1,870,741.88","2,319,979.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"ONESOURCE","ONESOURCE SPECIALTY PHARMA LTD","Health Care","Equity","1,870,741.88","0.01","1,870,741.88","610,272.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"002648","SATELLITE CHEMICAL LTD A","Materials","Equity","1,867,704.96","0.01","1,867,704.96","2,424,307.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"601600","ALUMINUM CORPORATION OF CHINA LTD","Materials","Equity","1,861,631.12","0.01","1,861,631.12","7,142,300.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
